sequenceId,itemPosition,Whale,Coda,Ornamentation,Synchrony,Duration,TimeDelta
142,8,2,6,0,1,0.3178201,3.7217833999999357
142,9,1,6,0,1,0.7120333,0.6493000000000393
142,10,2,6,0,0,0.3130083,3.6854999999999336
142,11,2,6,0,0,0.3277833,4.187599999999975
142,12,2,6,0,0,0.3327916999999999,4.026900000000069
142,13,2,6,0,0,0.3306834,4.051600000000008
142,14,2,6,0,0,0.3290582999999999,3.9990999999999985
142,15,2,6,0,0,0.3251334,3.913000000000011
142,16,2,6,0,0,0.3342333,4.085199999999986
142,17,2,6,0,0,0.3339333,3.9881000000000313
142,18,2,6,0,0,0.3405443,8.676399999999944
142,19,2,6,0,0,0.335525,4.401200000000017
142,20,2,6,0,0,0.3318,4.303699999999935
142,21,2,6,0,0,0.3291,4.1631000000000995
142,22,2,6,0,0,0.333625,3.952799999999911
143,0,1,6,0,0,0.35815,0.0
143,1,1,6,0,0,0.3402083999999999,3.69239170000003
143,2,1,0,0,0,0.1943417,4.052299999999946
143,3,1,0,0,1,0.1435332999999999,0.1943416999999954
143,4,2,11,1,0,0.27225,3.6860583000000133
143,5,2,9,0,0,0.2853723999999999,4.0417666999999255
143,6,2,11,0,0,0.2764083,4.139333300000089
143,7,2,1,0,0,0.0996917,0.2764082999999573
143,8,2,11,0,0,0.249225,3.28429170000004
143,9,2,1,0,0,0.1696667,0.249225000000024
144,0,1,5,0,0,0.8384833,0.0
144,1,1,5,0,0,0.8152833,5.311700000000201
144,2,1,5,0,0,0.8083916,4.797700000000987
144,3,1,5,0,0,0.8038083,4.882599999999002
144,4,1,5,0,0,0.806875,5.015699999999924
145,0,1,5,0,0,0.8690416,0.0
145,1,1,5,1,0,0.7707167,6.826199999999517
145,2,1,2,0,0,0.5281916999999999,5.3318749999998545
145,3,1,1,0,0,0.4460832999999999,3.5897250000016356
145,4,1,1,0,1,0.286425,0.4460832999993727
145,5,2,6,0,1,0.3145691,3.510016700000051
145,6,1,5,0,1,0.7273170999999999,0.23779999999896972
145,7,2,1,0,0,0.1874489,3.738200000001598
145,8,2,0,0,1,0.1232434,0.18744889999834413
145,9,1,1,0,1,0.441275,0.29425110000011045
145,10,1,0,0,1,0.2898083,0.4412749999992229
145,11,2,6,0,1,0.2991995,3.191625000001295
145,12,1,1,0,1,0.4543165999999999,0.2736000000004424
145,13,1,0,0,1,0.2881584,0.45431660000031115
145,14,2,6,0,1,0.3221305,3.3579833999992843
145,15,1,1,0,1,0.453575,0.24550000000090222
145,16,1,1,0,1,0.2876833,0.453574999999546
145,17,2,0,0,0,0.1815917,3.756325000000288
145,18,2,1,0,0,0.1341583,0.18159170000035374
145,19,2,6,0,0,0.3051166999999999,4.293708299999707
146,0,2,6,0,0,0.3340936,0.0
147,0,1,5,0,1,1.4187186,0.0
147,1,2,5,0,1,1.2564395,1.1076000000011845
147,2,1,5,0,0,1.4175833,3.0124999999989086
147,3,1,5,0,1,1.3804084,4.012899999999718
147,4,2,5,0,1,1.2620331,0.49090000000069267
147,5,1,5,1,1,1.4151532,3.4086000000006607
147,6,2,4,0,1,0.7820357,1.470413400000325
147,7,1,5,1,1,1.4123082999999998,2.8216865999984293
147,8,2,4,0,1,0.77857,1.3135467000010976
147,9,1,5,0,1,1.3934416,2.52865329999986
147,10,2,5,0,1,1.212057,0.448500000000422
147,11,1,5,0,1,1.39545,3.49159999999938
147,12,2,5,0,1,1.2285241,0.7201999999997497
147,13,1,5,1,1,1.408525,2.9503999999997177
147,14,2,4,0,1,0.7197839,1.2603712000000087
147,15,1,5,0,1,1.389875,2.4956288000012137
147,16,2,5,0,1,1.2197844,1.3899000000001251
147,17,1,5,0,1,1.4082833,2.5450999999993655
147,18,2,5,0,0,1.2695,4.458599999999933
148,0,2,0,0,0,0.9010333,0.0
148,1,2,1,0,0,0.2647916999999999,0.901033300000563
148,2,2,1,0,1,0.4062333,0.2647916999994777
148,3,3,2,0,1,1.1327917,3.757775000000038
148,4,2,0,0,1,0.8552551,0.5460999999995693
148,5,3,3,0,1,0.5286935,0.5866917000003014
148,6,2,1,0,1,0.2098025,0.26856340000085765
148,7,2,1,1,1,0.3778587,0.20980249999956868
148,8,3,2,0,1,1.0383833,3.5590424000001804
148,9,2,0,0,1,0.8209484,0.42219999999906577
148,10,3,3,0,1,0.4837249999999999,0.6161833000005572
148,11,2,1,0,1,0.2295983999999999,0.20476509999934933
148,12,2,1,1,1,0.3858848,0.22959840000112308
148,13,1,5,0,1,1.1636603,10.14245320000009
148,14,2,14,0,1,0.6886945,0.24879999999939173
148,15,2,1,0,1,0.2167408,0.6886945000005653
148,16,1,5,0,0,1.1683333,6.360205499999211
149,0,1,6,0,1,0.305075,0.0
149,1,2,6,0,1,0.309646,0.11170000000001323
149,2,1,6,0,1,0.3006584,4.582499999999982
149,3,2,6,0,0,0.3068381,0.5422000000000082
149,4,2,6,0,1,0.3175329,4.416799999999995
149,5,1,5,0,1,0.6831499999999999,0.07859999999999445
149,6,2,3,1,1,0.2561039,4.475000000000023
149,7,1,2,0,1,0.4997667,0.3880749999999864
149,8,2,6,0,1,0.3096708999999999,3.8043250000000057
149,9,1,1,0,1,0.4404667,0.10970000000000368
149,10,1,0,0,0,0.2876666,0.44046670000000177
149,11,1,1,1,1,0.444278,3.4035332999999923
149,12,1,0,0,1,0.288532,0.44427799999999706
149,13,2,2,0,1,0.5292319,0.11876939999999081
149,14,1,1,0,0,0.4513084,3.4528526
149,15,1,0,0,0,0.28895,0.45130839999998784
149,16,1,1,0,0,0.4518833,4.392991600000016
149,17,1,0,0,0,0.2869167,0.45188329999999155
149,18,1,1,0,0,0.4423834,3.9183167000000196
149,19,1,0,0,1,0.2759749999999999,0.4423834000000113
149,20,2,6,0,1,0.3141753,0.6937165999999877
149,21,1,5,0,1,0.7383082999999999,3.5237999999999943
149,22,2,6,0,1,0.3243484,0.601300000000009
149,23,1,1,0,1,0.447675,3.6580999999999904
149,24,2,6,0,1,0.3278805999999999,0.3470000000000084
149,25,1,0,0,1,0.2869083,0.10067499999999541
149,26,1,1,0,1,0.4442334,4.219725000000011
149,27,2,6,0,1,0.3166036,0.2799999999999727
149,28,1,1,0,1,0.2783083,0.16423340000000053
149,29,2,6,0,1,0.3194618,4.107666600000016
149,30,1,1,0,1,0.432925,0.019000000000005457
149,31,1,0,0,1,0.284725,0.43292499999998313
149,32,3,6,0,1,0.310925,4.25637500000002
149,33,2,6,0,1,0.3168738,4.622899999999987
149,34,1,6,0,1,0.2999083,0.33500000000000796
149,35,2,6,0,1,0.3130794,4.572299999999984
149,36,1,6,0,1,0.2997039999999999,0.032399999999995543
149,37,2,6,0,1,0.3204871,4.37390000000002
149,38,1,6,0,1,0.2994295999999999,0.16749999999998977
149,39,2,6,0,0,0.3085249,4.2690000000000055
149,40,2,6,0,0,0.3062916,4.345100000000002
150,0,1,6,0,1,0.3238936,0.0
150,1,2,6,0,1,0.313656,1.3497999999999877
150,2,1,6,0,1,0.3175083,2.963099999999997
150,3,2,3,1,0,0.2488334,2.1299999999999955
150,4,2,6,0,0,0.3185334,4.668300000000016
150,5,2,6,0,0,0.3128667,5.434299999999979
150,6,2,3,1,0,0.2523833,4.911500000000018
150,7,2,6,0,0,0.311608,4.821199999999976
151,0,2,8,0,0,0.2442666,0.0
151,1,2,1,0,1,0.0961916999999999,0.2442666000000031
151,2,3,8,0,1,0.2326917,0.265033399999993
151,3,3,3,0,1,0.1325083,0.23269170000000372
151,4,2,8,0,0,0.2194083,3.2497082999999947
151,5,2,3,0,0,0.1279516,0.219408300000012
151,6,2,1,0,0,0.189526,3.703991699999989
151,7,2,0,1,1,0.1277795,0.18952600000000075
151,8,3,2,1,0,0.2219915999999999,4.10201570000001
151,9,3,6,0,1,0.3124,4.10524989999999
151,10,2,13,1,1,0.34885,0.7148084000000097
151,11,3,2,1,1,0.2239,3.5110916000000003
151,12,2,8,1,1,0.25545,0.930608399999997
151,13,3,2,1,1,0.2148584,3.3460000000000036
151,14,2,8,0,0,0.25955,0.6084082999999936
152,0,3,5,0,1,1.1458971,0.0
152,1,2,5,0,0,1.1290917,7.864700000000084
152,2,2,5,0,1,1.0294666,2.332700000000841
152,3,3,1,0,1,0.1504619999999999,5.237599999998565
152,4,2,5,0,1,1.011325,1.748700000000099
152,5,1,11,0,1,0.2838084,0.0654000000013184
152,6,1,8,0,0,0.1972749999999999,0.2838083999995433
152,7,1,3,0,0,0.1381666,0.1972750000004453
152,8,1,1,1,0,0.1567834,0.13816659999974945
152,9,1,1,0,0,0.0631584,2.744249999999738
152,10,1,1,0,0,0.088225,0.06315840000024764
152,11,1,0,0,1,0.0934583,0.08822499999951106
152,12,2,5,0,1,0.9588667,0.027716599999621394
152,13,1,1,0,1,0.0826083,0.06574170000021695
152,14,1,1,0,0,0.0801084,0.08260830000108399
152,15,1,1,0,0,0.0870902,0.08010839999951713
152,16,1,1,0,0,0.0821681,0.08709020000060264
152,17,1,1,0,0,0.1307583,0.08216809999976249
152,18,1,1,0,0,0.2413834,0.1307582999997976
152,19,1,5,1,1,0.8684333,2.8037249999997584
152,20,1,5,0,1,0.9778728,3.6533999999992375
152,21,2,0,0,1,0.457839,0.2437143000006472
152,22,1,5,0,1,0.8301261,3.2312856999997166
152,23,2,5,0,1,0.9435781,0.0
152,24,2,5,0,1,0.9218497,3.4145000000007713
152,25,1,5,0,0,0.814326,0.33100000000013097
152,26,1,5,1,1,0.8012166999999999,3.4838999999992666
152,27,2,8,0,1,0.7613078,3.4994167999993806
152,28,1,5,1,1,0.7796557,0.01868319999994128
152,29,1,5,0,1,0.7907666,3.0503000000007887
152,30,2,8,1,0,0.795027,0.4974000000001979
152,31,2,3,0,1,0.4833091,0.9461752999995952
152,32,1,5,0,1,0.7599333000000001,2.5994246999998722
152,33,2,2,0,1,0.5943763,4.016900000000533
152,34,1,5,0,1,0.7598417000000001,0.30019999999967695
152,35,2,3,1,1,0.4657161999999999,0.29417629999989003
152,36,2,2,0,1,0.5966889,3.0283237000003282
152,37,1,2,0,1,0.5359417,0.06073330000072019
152,38,2,3,1,0,0.4575953,0.5359555999984877
152,39,1,5,0,1,0.7832083000000001,2.9864111000006233
152,40,2,10,0,1,1.1898631000000002,3.543600000000879
152,41,1,5,1,1,0.7492084000000001,0.44069999999919673
152,42,1,5,0,0,0.7906584000000001,4.933600000000297
152,43,1,5,0,1,0.765075,3.561700000000201
152,44,2,12,1,1,1.2285651,0.0
152,45,1,1,0,0,0.4740334,3.124499999999898
152,46,1,0,0,0,0.3076166,0.47403339999982563
152,47,1,5,1,1,0.768474,4.497466599999825
152,48,2,11,0,0,1.0241292,0.49516899999980524
152,49,2,12,0,1,1.2404648,3.440431000000899
152,50,1,5,0,0,0.7639583000000001,0.4555999999993219
152,51,1,5,0,1,0.7959417,3.9086999999999534
152,52,2,12,0,1,1.2857500000000002,3.1052999999992608
152,53,1,5,0,0,0.8056583,2.394800000000032
152,54,1,5,0,1,0.8082582999999999,4.538000000000466
152,55,2,2,0,0,0.6106795,0.4673000000002503
152,56,2,3,0,1,0.4634382999999999,0.6106794999996055
152,57,1,5,0,1,0.8132999999999999,4.142520499999591
152,58,2,2,0,0,0.63,2.6195000000006985
152,59,2,3,1,0,0.457825,0.6299999999991996
152,60,1,5,1,1,0.8376999999999999,2.137300000000323
152,61,2,8,1,0,0.75205,5.8421166999996785
152,62,1,5,0,1,0.85555,1.46658330000173
152,63,2,12,0,1,1.2806167,3.709599999998318
152,64,1,8,0,0,0.2210917,5.5363000000015745
152,65,1,8,0,0,0.2054416,0.221091699999306
152,66,1,3,0,0,0.12875,0.2054415999991761
152,67,1,3,1,0,0.322675,0.12874999999985448
153,0,2,5,0,0,1.3779,0.0
153,1,2,5,0,1,1.3756167,4.3637999999991735
153,2,3,5,0,1,1.3412584,3.980200000001787
153,3,2,5,0,1,1.3589508,0.07419999999910942
153,4,2,5,0,0,1.3669083999999998,4.044000000001688
153,5,2,5,0,0,1.38525,4.102399999999761
153,6,2,5,0,0,1.3218833,4.489699999998265
153,7,2,5,0,0,1.3217167,4.285200000002078
153,8,2,5,0,0,1.3160166999999998,4.564599999997881
153,9,2,5,0,0,1.2824833,4.686900000000605
153,10,2,5,0,0,1.2881999999999998,4.332900000001246
153,11,2,5,0,0,1.2742582999999998,4.20850000000064
153,12,2,5,0,0,1.2982084,4.328599999997095
153,13,2,5,0,0,1.2977289,3.7292000000015832
153,14,2,5,0,1,1.3169834,8.198199999998906
153,15,3,5,0,1,1.408475,7.1766999999999825
153,16,2,5,0,1,1.2940212,4.573100000001432
153,17,3,5,0,1,1.401385,0.0
153,18,2,5,0,1,1.2852436,3.7216999999982363
153,19,3,5,0,1,1.3626674,0.5192999999999302
153,20,2,5,0,1,1.2662759,3.696300000003248
153,21,3,5,0,1,1.383034,0.19529999999940628
153,22,2,5,0,1,1.2768244000000002,4.022799999998824
153,23,3,5,0,1,1.3467232,0.2364000000015949
153,24,2,5,0,1,1.3560833,8.877699999997276
153,25,3,5,0,0,1.3576084,3.825300000000425
153,26,3,5,0,1,1.3759654,4.288899999999558
153,27,2,5,0,1,1.2423349,0.9737999999997555
153,28,3,5,0,1,1.3794179999999998,3.353000000002794
153,29,2,5,0,1,1.2596183,2.3812999999972817
153,30,3,5,0,1,1.4149031,3.1916000000019267
153,31,2,5,0,1,1.2806325,0.9461999999984982
153,32,3,5,0,1,1.3434949,4.040800000002491
153,33,2,5,0,1,1.2367657,0.7725999999966007
153,34,3,5,0,1,1.2491341,4.6468000000022585
153,35,2,5,0,0,1.319,8.00460000000021
153,36,2,5,0,0,1.347575,4.512599999998201
153,37,2,5,0,1,1.3469833999999998,4.533300000002782
153,38,3,5,0,1,1.3207924,2.7245999999977357
153,39,2,5,0,1,1.3134689,1.3208000000013271
153,40,3,5,0,1,1.3241784,3.1568999999981315
153,41,2,5,0,1,1.2880285,0.7570000000014261
153,42,3,5,0,1,1.2126503,4.65309999999954
153,43,2,5,0,1,1.2406292,4.308799999998882
153,44,3,5,0,1,1.1621872000000002,0.10330000000249129
153,45,2,5,0,1,1.2537817,4.114599999997154
153,46,3,5,0,1,1.1875911,0.1496000000006461
153,47,2,5,0,1,1.2602102,4.181400000001304
153,48,3,5,0,1,1.1914174,0.07819999999992433
153,49,2,5,0,1,1.2367464,3.806300000000192
153,50,3,5,0,1,1.1822317,0.2635999999984051
153,51,3,5,0,0,1.1942862,4.055100000001403
153,52,3,5,0,0,1.2299142,4.185199999999895
153,53,3,5,0,0,1.2511417,4.066200000001118
153,54,3,5,0,1,1.2969167,4.268899999999121
153,55,1,8,0,0,0.2480916,529.5217999999986
153,56,1,1,0,0,0.0973917,0.2480916000022262
153,57,1,6,0,0,0.2168833999999999,4.814608399999997
153,58,1,3,0,0,0.1549333,0.21688340000036987
153,59,1,1,0,0,0.1849833,4.666816599998128
153,60,1,0,0,1,0.1285416999999999,0.1849833000014769
153,61,2,5,0,1,0.7801331,0.1382166999974288
153,62,1,3,1,0,0.2552667,4.046700000002602
153,63,2,5,0,1,0.8024833,0.857399999997142
153,64,1,3,0,0,0.264825,3.351600000001781
153,65,1,1,1,0,0.1212583,0.2648249999983818
153,66,1,6,0,1,0.2682083,4.495683299999655
153,67,2,5,0,1,0.790416,20.063391700001375
153,68,1,9,0,1,0.4215019,0.5074000000022352
153,69,2,5,0,1,0.7212899,4.481599999999162
153,70,1,5,0,1,0.6940583000000001,0.08079999999972642
153,71,1,5,0,1,0.6987031,4.242799999999988
153,72,2,5,0,1,0.7424465,0.22450000000026193
153,73,2,1,0,1,0.4628536,4.598099999999249
153,74,2,1,0,1,0.2950219,0.46285359999819775
153,75,1,1,0,0,0.4427395,3.2064464000031876
153,76,1,0,0,1,0.2800739,0.44273949999842444
153,77,2,5,0,1,0.7827077,0.07756050000170944
154,0,1,6,0,0,0.3151416999999999,0.0
154,1,1,6,0,0,0.309175,9.167899999998554
154,2,1,6,0,0,0.3208083,4.529500000000553
154,3,1,6,0,0,0.3119667,4.727399999999761
154,4,1,6,0,0,0.3283,3.864900000000489
154,5,1,6,0,0,0.3396666,4.50879999999961
154,6,1,6,0,0,0.3246333,5.660100000000966
155,0,1,3,0,0,1.4353083,0.0
156,0,1,13,1,0,0.321475,0.0
156,1,1,11,1,0,0.2999572,5.173600000000079
156,2,2,15,0,1,0.3407558,3.550100000000384
156,3,1,15,0,1,0.4029986,0.8065000000005966
156,4,2,11,1,0,0.3591001,0.8972999999987223
156,5,2,9,0,1,0.3212739,0.8996446000001015
156,6,1,17,0,0,0.4446583,1.9565554000000702
156,7,1,3,0,0,0.1135916999999999,4.7651999999998225
156,8,1,2,0,0,0.11965,0.11359170000105223
156,9,1,1,0,1,0.1234,0.11964999999872816
156,10,2,6,0,1,0.3270856,0.278458300001148
156,11,1,8,0,0,0.2453999999999999,3.905399999999645
156,12,1,3,0,1,0.1542666999999999,0.24539999999979045
156,13,2,6,0,1,0.2979794,0.13390000000072177
156,14,1,15,1,0,0.3560166999999999,3.6770999999989726
156,15,2,3,0,1,0.2145743,0.43480000000090513
156,16,1,11,0,1,0.3284,3.3827999999994063
156,17,2,8,0,0,0.4309804,0.4925999999995838
156,18,2,6,0,0,0.3132334,4.016600000000835
156,19,2,6,0,1,0.2778718,4.1106999999992695
156,20,1,3,1,1,0.9275084,3.729400000000169
156,21,2,6,0,1,0.2781135,0.26645860000098764
156,22,1,3,0,0,0.8904166,3.896041399999376
156,23,1,3,0,0,0.8458416999999999,4.721499999999651
156,24,1,3,0,0,0.7847500000000001,6.796299999999974
156,25,1,3,1,1,0.7779417,4.609700000000885
156,26,2,3,0,0,0.2287835999999999,0.5182893999990483
156,27,2,5,0,1,0.7284525999999999,2.888210600000093
156,28,1,3,1,1,0.7663,0.2556000000004133
156,29,1,3,1,1,0.783075,2.9899999999997817
156,30,2,3,1,0,0.5937059,0.0029264000004332047
156,31,2,6,0,0,0.6996,3.7446736000001692
156,32,2,5,0,0,0.7414833000000001,3.532499999999345
156,33,2,1,0,0,0.485625,4.148800000000847
156,34,2,1,1,1,0.3077,0.48562499999934516
156,35,3,8,0,0,0.314129,4.065011099999538
156,36,3,6,0,0,0.3125814,4.204563900000721
156,37,3,6,0,1,0.3198903,4.257299999999304
156,38,4,8,1,1,0.2318149,0.19770000000062282
156,39,4,1,0,1,0.0975906,0.23181490000024496
156,40,4,6,0,0,0.317525,3.7207851000002847
156,41,4,6,1,1,0.3063706,5.595899999998437
156,42,3,11,0,0,0.299845,0.25631650000104855
157,0,1,3,0,0,1.291125,0.0
157,1,1,3,0,0,1.1979666,8.510200000000623
158,0,1,3,0,1,1.3189334,0.0
158,1,2,3,0,0,1.2965414,7.184499999999389
158,2,2,3,0,0,1.2722801,5.062200000000303
158,3,2,3,0,1,1.2521333,4.919600000001083
158,4,3,5,0,1,1.2208273,1.6234000000004016
158,5,2,3,0,1,1.2208750000000002,4.21929999999702
158,6,3,1,0,0,0.8351569,1.0068000000028405
158,7,3,1,0,1,0.3001271,0.8351568999969459
158,8,2,3,1,1,1.1768167,2.863343100001657
158,9,3,4,0,1,0.7154352,1.1068811000004644
158,10,2,3,1,1,1.098975,2.7462188999998034
158,11,3,4,0,1,0.6769822000000001,0.7928663999991841
158,12,2,3,0,1,0.9640028,1.4499336000008043
158,13,3,5,0,1,0.8717,0.28359999999884167
159,0,2,5,0,0,1.4629097999999998,0.0
159,1,2,5,0,0,1.4350199,4.0987999999997555
159,2,2,5,0,0,1.4474,4.044499999999971
159,3,2,5,0,0,1.41395,4.267700000000332
160,0,1,2,0,0,0.9692794,0.0
160,1,1,5,0,0,1.3695083,4.47780000000057
160,2,1,5,0,0,1.3552619,9.86670000000231
160,3,1,5,0,0,1.3196939,4.334399999999732
160,4,1,5,1,0,1.29595,5.259799999999814
160,5,1,1,1,0,0.3559582999999999,8.811191699998744
160,6,1,2,1,0,0.6540333,4.452625000001717
160,7,2,2,0,0,0.9577389,10.935183300000062
160,8,2,3,0,0,0.391825,0.9577388999969116
160,9,2,1,0,1,0.3570917,0.39182500000242726
160,10,1,3,0,1,1.137375,3.357736099998874
160,11,2,2,0,1,0.917075,0.08690000000206055
160,12,2,3,0,0,0.3461832999999999,0.9170750000012049
160,13,2,1,0,0,0.2833417,0.34618330000012065
160,14,2,3,0,1,1.1313223,6.288441699998657
160,15,1,5,0,1,1.1109667,0.16669999999794527
160,16,2,3,0,1,1.1274667,6.4304000000011
160,17,1,5,0,1,1.1351917,0.12189999999827705
160,18,1,5,0,0,1.1714,4.504000000000815
160,19,1,3,0,0,1.1274417,4.0623000000014144
160,20,1,5,0,0,1.1556334,4.207800000000134
160,21,1,3,1,1,1.125195,4.797999999998865
160,22,2,8,0,0,0.2238,0.22622499999852153
160,23,2,8,0,0,0.1988832999999999,0.22379999999975553
160,24,2,8,0,0,0.1959667,0.1988833000032173
160,25,2,1,0,0,0.1048,0.19596670000100858
160,26,2,1,0,0,0.1728977,0.10479999999733991
160,27,2,1,0,1,0.3525773,0.17289769999842974
160,28,1,3,1,1,1.1164636,6.925427300000592
160,29,2,8,0,0,0.2253167,0.43583330000183196
160,30,2,8,0,0,0.1885916,0.2253167000017129
160,31,2,9,0,0,0.2008,0.1885915999991994
160,32,2,3,0,0,0.2106584,0.2007999999987078
160,33,2,1,1,0,0.2438833,0.21065839999937452
160,34,2,8,0,0,0.2256583999999999,7.107250000000931
160,35,2,8,0,0,0.2048333,0.22565839999879245
160,36,2,9,0,0,0.2027999999999999,0.2048333000020648
160,37,2,3,0,1,0.1648839,0.20279999999911524
160,38,1,3,0,1,1.1598084,0.1590582999997423
160,39,2,1,0,1,0.1676411,0.005825600001116982
160,40,2,1,0,1,0.3569417,0.16764109999712673
160,41,1,3,1,1,1.1430333,7.584933300000557
160,42,2,8,0,0,0.21873,0.48391170000104466
160,43,2,8,0,0,0.2010417,0.21873000000050524
160,44,2,8,0,0,0.196,0.20104169999831356
160,45,2,1,0,0,0.0777409,5.806416600000375
160,46,2,1,0,0,0.1094754,0.07774090000020806
160,47,2,1,0,0,0.0835542,0.10947540000051958
160,48,2,1,0,0,0.0816206999999999,0.08355419999861624
160,49,2,1,0,0,0.0776758,0.08162070000253152
160,50,2,1,0,0,0.0756459,0.07767579999926966
160,51,2,1,0,0,0.0778492,0.07564590000038152
160,52,2,1,0,0,0.0868108,0.0778491999990365
160,53,2,1,0,0,0.1244953,0.0868107999995118
160,54,2,1,1,0,0.2204977,0.12449529999867082
160,55,2,8,0,0,0.223253,5.848102400002972
160,56,2,8,0,0,0.2073606,0.2232530000001134
160,57,2,8,0,0,0.2057348,0.20736059999762801
160,58,2,1,0,0,0.1069063,0.20573480000166455
160,59,2,1,0,0,0.1612385,0.10690629999953671
160,60,2,1,1,0,0.3382237999999999,0.16123849999712547
160,61,2,8,0,0,0.2217059,4.385720400001446
160,62,2,8,0,0,0.2098299,0.22170589999950607
160,63,2,8,0,0,0.2029499,0.20982990000266
160,64,2,1,0,0,0.0979218,0.20294989999820245
160,65,2,1,0,0,0.1498427,0.0979217999993125
160,66,2,1,0,1,0.2543091,0.1498427000005904
160,67,1,5,0,0,1.1213667,8.008065600002737
161,0,1,13,0,0,0.4339012,0.0
161,1,1,0,1,0,0.1703638,0.43390119999821763
161,2,1,5,0,1,0.3248597,4.82939880000049
161,3,2,8,1,0,0.2500322,1.0538000000015018
161,4,3,6,0,1,0.3045609999999999,7.423699999999371
161,5,4,11,0,1,0.4271049,0.21889999999984866
161,6,2,11,0,1,0.3510353,5.01220000000103
161,7,1,6,0,1,0.288506,0.4459999999999127
161,8,2,1,0,0,0.0785985,8.528999999998632
161,9,2,1,0,0,0.1096791,0.07859850000022561
161,10,2,1,0,1,0.1314505,0.10967909999817493
161,11,1,6,0,1,0.3129689,4.044222400003491
161,12,2,11,0,0,0.2733918,0.44949999999880674
161,13,2,1,0,1,0.1633152,0.2733918000012636
161,14,1,3,1,0,0.2589116,3.3850081999989925
161,15,2,11,0,1,0.2727639,0.4758051000026171
161,16,1,6,0,0,0.3273466,3.321594899996853
162,0,1,6,1,1,1.3675153,0.0
162,1,2,15,0,1,0.7534219,0.9609848999971291
162,2,1,3,1,1,1.0628417,4.092615100002149
162,3,2,3,1,0,0.2349151,0.12148059999890393
162,4,2,3,0,0,0.2396015999999999,0.23891509999884875
162,5,2,3,0,0,0.2400833,0.23960160000206088
162,6,2,1,0,0,0.205875,0.24008329999924172
162,7,2,9,0,1,0.2354916,4.294219399998838
162,8,1,3,0,1,1.0360334,1.0604000000021188
162,9,2,5,0,1,1.0151244,2.3343999999997322
162,10,1,3,0,0,0.9952309,0.9098999999987427
162,11,1,3,0,1,1.0461902,3.841599999999744
162,12,2,5,0,1,0.9937732,0.06210000000282889
162,13,2,5,0,1,1.0510916,3.603499999997439
162,14,1,3,0,1,1.0249117,4.731200000001991
162,15,2,8,0,1,0.3983216,0.21379999999771826
162,16,2,8,0,0,0.4399385,0.39832160000150907
162,17,2,1,0,0,0.2018982,0.43993849999969825
162,18,2,14,0,1,0.6725942,7.654839899998478
162,19,1,3,1,1,1.0348282,0.012700000002951128
162,20,2,1,0,1,0.2212846,0.7503813000002992
162,21,1,5,0,1,1.0387248,7.460718699996505
162,22,2,1,0,1,0.7512487999999999,0.7203000000008615
162,23,1,5,0,1,1.1289154,7.9354999999995925
162,24,2,3,0,1,1.0897845,0.4194999999999709
162,25,1,3,0,1,1.0747273,9.90820000000167
162,26,2,11,0,1,0.4640833,0.1430000000000291
162,27,2,3,0,0,0.2540084,0.4640833000012208
162,28,2,8,0,0,0.3696916,3.6851166999986162
162,29,2,8,0,0,0.4149083999999999,0.3696916000008059
162,30,2,1,0,0,0.188375,0.4149083999982395
162,31,2,13,0,1,0.5541667,3.9304000000011
162,32,1,3,0,1,1.041175,0.024399999998422572
162,33,2,3,1,0,0.2534832999999999,0.5297667000013462
162,34,1,5,0,1,0.9650085,3.114033300000301
162,35,2,3,0,1,1.0445316999999998,0.7132999999994354
162,36,1,5,0,0,0.969575,3.6022999999986496
163,0,2,3,1,1,0.9626522,0.0
163,1,1,8,0,0,0.4091781,0.08682499999849824
163,2,1,8,0,0,0.4465792,0.4091781000024639
163,3,1,5,0,1,0.8510334000000002,3.6044968999995035
163,4,2,3,0,1,0.8894789000000001,0.030699999999342253
163,5,2,3,0,1,0.8482559000000001,4.4724999999998545
163,6,1,5,0,1,0.8491584,0.1610000000000582
163,7,1,5,0,1,0.8205197,4.100699999999051
163,8,2,3,1,1,0.8428146000000001,0.40869999999995343
163,9,2,0,0,1,0.5048252,3.051900000002206
163,10,1,3,1,0,0.6508449,0.5681999999978871
163,11,1,0,0,0,0.4185916,4.357183399999485
163,12,1,6,0,1,0.8246749999999999,2.8939166000018304
163,13,2,3,0,1,0.7735304000000001,0.5967999999993481
163,14,1,5,0,1,0.7821499999999999,3.2525000000023283
163,15,2,3,0,1,0.8047472999999999,1.236399999997957
163,16,1,1,0,1,0.5006938000000001,3.4557999999997264
163,17,2,3,0,1,0.8153654,0.30600000000049477
163,18,1,1,0,1,0.3151748,0.1946938000000955
163,19,3,3,0,0,1.3122478,8.146006200000556
163,20,3,3,0,0,1.2809806,4.26929999999993
163,21,3,5,0,0,1.1864917,4.931300000000192
163,22,3,5,0,0,1.1687416,4.861399999997957
163,23,3,5,0,0,1.2174417000000002,5.175100000000384
164,0,1,3,0,0,1.196175,0.0
164,1,1,3,0,0,1.1933816,7.150799999999435
164,2,1,3,0,0,1.1655000000000002,7.8303000000014435
165,0,1,11,0,0,0.276175,0.0
165,1,1,6,0,1,0.3003251,4.8507166000017605
165,2,2,8,1,1,0.2664306,0.0970999999990454
165,3,1,6,0,1,0.2857117,4.745300000002317
165,4,2,8,0,1,0.2696444,0.17119999999704305
165,5,2,8,0,0,0.2360619,5.042000000001281
